DPO,0.21807241439819336,487,1442
RLHF,0.4493234157562256,487,1442
Total,0.4499390125274658,487,1442
Relevance Model,0.09158110618591309,680,8958
Reciprocate,0.13101744651794434,680,8958
DPO,1.4185380935668945,680,8958
RLHF,2.7567577362060547,680,8958
Total,2.7573390007019043,680,8958
Relevance Model,0.05751514434814453,261,4568
Reciprocate,0.13409709930419922,261,4568
DPO,0.27208638191223145,261,4568
RLHF,0.576728343963623,261,4568
Total,0.5772519111633301,261,4568
Relevance Model,0.05530261993408203,237,1353
DPO,0.10486006736755371,237,1353
Reciprocate,0.12940073013305664,237,1353
RLHF,0.16051411628723145,237,1353
Total,0.16087794303894043,237,1353
Relevance Model,0.06552267074584961,463,6469
Reciprocate,0.12855935096740723,463,6469
DPO,0.5615701675415039,463,6469
RLHF,1.3549692630767822,463,6469
Total,1.3556745052337646,463,6469
Relevance Model,0.0529627799987793,361,3749
Reciprocate,0.12929368019104004,361,3749
DPO,0.27544546127319336,361,3749
RLHF,0.6030960083007812,361,3749
Total,0.6038093566894531,361,3749
Relevance Model,0.06546783447265625,133,7847
Reciprocate,0.1317284107208252,133,7847
DPO,0.39608144760131836,133,7847
RLHF,0.9435479640960693,133,7847
Total,0.9443008899688721,133,7847
Relevance Model,0.06080985069274902,251,647
DPO,0.08741354942321777,251,647
RLHF,0.12294793128967285,251,647
Reciprocate,0.13196015357971191,251,647
Total,0.13289189338684082,251,647
Relevance Model,0.05711531639099121,67,5885
Reciprocate,0.13110613822937012,67,5885
DPO,0.23885035514831543,67,5885
RLHF,0.503976583480835,67,5885
Total,0.5046238899230957,67,5885
Relevance Model,0.06359148025512695,535,4770
Reciprocate,0.12987661361694336,535,4770
DPO,0.4671497344970703,535,4770
RLHF,1.1015050411224365,535,4770
Total,1.1021921634674072,535,4770
Relevance Model,0.07432889938354492,911,1760
Reciprocate,0.12869882583618164,911,1760
DPO,0.521726131439209,911,1760
RLHF,1.2685678005218506,911,1760
Total,1.269178867340088,911,1760
Relevance Model,0.05913043022155762,342,5350
Reciprocate,0.13139629364013672,342,5350
DPO,0.3609435558319092,342,5350
RLHF,0.8314824104309082,342,5350
Total,0.8319931030273438,342,5350
Relevance Model,0.06163501739501953,129,1422
DPO,0.07199954986572266,129,1422
RLHF,0.1012277603149414,129,1422
Reciprocate,0.12802386283874512,129,1422
Total,0.12874436378479004,129,1422
Relevance Model,0.051712751388549805,253,3024
Reciprocate,0.13167691230773926,253,3024
DPO,0.18393969535827637,253,3024
RLHF,0.3465156555175781,253,3024
Total,0.3469095230102539,253,3024
Relevance Model,0.07106661796569824,331,8185
Reciprocate,0.1321887969970703,331,8185
DPO,0.5776031017303467,331,8185
RLHF,1.451672077178955,331,8185
Total,1.4523918628692627,331,8185
Relevance Model,0.08060789108276367,473,9109
Reciprocate,0.13031673431396484,473,9109
DPO,0.7995808124542236,473,9109
RLHF,2.089238405227661,473,9109
Total,2.0897810459136963,473,9109
Relevance Model,0.0636587142944336,664,3281
Reciprocate,0.12981128692626953,664,3281
DPO,0.4357757568359375,664,3281
RLHF,1.0569815635681152,664,3281
Total,1.0579380989074707,664,3281
Relevance Model,0.07183957099914551,398,7782
Reciprocate,0.12897586822509766,398,7782
DPO,0.6203935146331787,398,7782
RLHF,1.551710844039917,398,7782
Total,1.5523431301116943,398,7782
Relevance Model,0.05808568000793457,604,546
Reciprocate,0.12763547897338867,604,546
DPO,0.23557567596435547,604,546
RLHF,0.4745171070098877,604,546
Total,0.4753398895263672,604,546
Relevance Model,0.06969237327575684,539,5941
Reciprocate,0.13143563270568848,539,5941
DPO,0.5704240798950195,539,5941
RLHF,1.3793296813964844,539,5941
Total,1.3799397945404053,539,5941
Relevance Model,0.07041478157043457,611,6690
Reciprocate,0.12562966346740723,611,6690
DPO,0.7246687412261963,611,6690
RLHF,1.7689213752746582,611,6690
Total,1.769603967666626,611,6690
Relevance Model,0.06859850883483887,191,8117
Reciprocate,0.1340632438659668,191,8117
DPO,0.47556447982788086,191,8117
RLHF,1.1455624103546143,191,8117
Total,1.1460258960723877,191,8117
Relevance Model,0.06735754013061523,628,5843
Reciprocate,0.12969088554382324,628,5843
DPO,0.6580545902252197,628,5843
RLHF,1.6020448207855225,628,5843
Total,1.6025989055633545,628,5843
Relevance Model,0.08723998069763184,967,7386
Reciprocate,0.12911510467529297,967,7386
DPO,1.673673152923584,967,7386
Total,1.6749815940856934,967,7386
Relevance Model,0.08182597160339355,496,8862
Reciprocate,0.1300792694091797,496,8862
DPO,0.8277246952056885,496,8862
RLHF,2.1129016876220703,496,8862
Total,2.113534688949585,496,8862
Relevance Model,0.06029176712036133,220,5963
Reciprocate,0.13598036766052246,220,5963
DPO,0.32605695724487305,220,5963
RLHF,0.7427785396575928,220,5963
Total,0.7436048984527588,220,5963
Relevance Model,0.05809307098388672,223,1138
DPO,0.09747791290283203,223,1138
Reciprocate,0.13298892974853516,223,1138
RLHF,0.13490915298461914,223,1138
Total,0.13530516624450684,223,1138
Relevance Model,0.06290674209594727,677,1012
Reciprocate,0.12837624549865723,677,1012
DPO,0.29517149925231934,677,1012
RLHF,0.6512348651885986,677,1012
Total,0.6516890525817871,677,1012
Relevance Model,0.09900259971618652,964,9114
Reciprocate,0.13032984733581543,964,9114
DPO,2.174017906188965,964,9114
Total,2.1760551929473877,964,9114
Relevance Model,0.059763431549072266,184,5385
Reciprocate,0.13273835182189941,184,5385
DPO,0.2760202884674072,184,5385
RLHF,0.599482536315918,184,5385
Total,0.6000032424926758,184,5385
Relevance Model,0.08997130393981934,868,7442
Reciprocate,0.13124704360961914,868,7442
DPO,1.4789259433746338,868,7442
RLHF,2.85929012298584,868,7442
Total,2.8599698543548584,868,7442
Relevance Model,0.06558609008789062,83,2223
DPO,0.08354640007019043,83,2223
RLHF,0.11782407760620117,83,2223
Reciprocate,0.13712334632873535,83,2223
Total,0.13800740242004395,83,2223
Relevance Model,0.07036828994750977,298,7529
Reciprocate,0.13168096542358398,298,7529
DPO,0.5036144256591797,298,7529
RLHF,1.2051334381103516,298,7529
Total,1.2058331966400146,298,7529
Relevance Model,0.0586390495300293,373,5372
Reciprocate,0.13072705268859863,373,5372
DPO,0.39358019828796387,373,5372
RLHF,0.8980770111083984,373,5372
Total,0.8986191749572754,373,5372
Relevance Model,0.05538225173950195,353,1513
Reciprocate,0.13229799270629883,353,1513
DPO,0.1539764404296875,353,1513
RLHF,0.2754781246185303,353,1513
Total,0.27593207359313965,353,1513
Relevance Model,0.061953067779541016,488,5786
Reciprocate,0.12724995613098145,488,5786
DPO,0.5104763507843018,488,5786
RLHF,1.2359440326690674,488,5786
Total,1.2365422248840332,488,5786
Relevance Model,0.07793855667114258,938,2393
Reciprocate,0.13084125518798828,938,2393
DPO,0.6025397777557373,938,2393
RLHF,1.4790215492248535,938,2393
Total,1.4795119762420654,938,2393
Relevance Model,0.06499099731445312,729,1416
Reciprocate,0.13074707984924316,729,1416
DPO,0.3517942428588867,729,1416
RLHF,0.8041486740112305,729,1416
Total,0.8047804832458496,729,1416
Relevance Model,0.07892251014709473,649,6992
Reciprocate,0.13422107696533203,649,6992
DPO,0.7739865779876709,649,6992
RLHF,1.962076187133789,649,6992
Total,1.9626684188842773,649,6992
Relevance Model,0.06071639060974121,175,5435
Reciprocate,0.13461923599243164,175,5435
DPO,0.27517032623291016,175,5435
RLHF,0.5950524806976318,175,5435
Total,0.5963914394378662,175,5435
Relevance Model,0.0487213134765625,72,4655
Reciprocate,0.12884521484375,72,4655
DPO,0.1734294891357422,72,4655
RLHF,0.32827258110046387,72,4655
Total,0.32872581481933594,72,4655
Relevance Model,0.09625625610351562,773,9523
Reciprocate,0.13343095779418945,773,9523
DPO,1.6519899368286133,773,9523
Total,1.653576135635376,773,9523
Relevance Model,0.05657839775085449,470,571
Reciprocate,0.12883639335632324,470,571
DPO,0.1616520881652832,470,571
RLHF,0.2994043827056885,470,571
Total,0.3001067638397217,470,571
Relevance Model,0.07001972198486328,325,7576
Reciprocate,0.13462424278259277,325,7576
DPO,0.535548210144043,325,7576
RLHF,1.2928051948547363,325,7576
Total,1.2937595844268799,325,7576
Relevance Model,0.05387544631958008,471,909
Reciprocate,0.12662768363952637,471,909
DPO,0.1861248016357422,471,909
RLHF,0.3478658199310303,471,909
Total,0.3483700752258301,471,909
DPO,0.059020280838012695,142,498
Relevance Model,0.06474757194519043,142,498
RLHF,0.07172584533691406,142,498
Reciprocate,0.10128474235534668,142,498
Total,0.10202479362487793,142,498
Relevance Model,0.06749463081359863,56,9380
Reciprocate,0.1281569004058838,56,9380
DPO,0.4701497554779053,56,9380
RLHF,1.1327745914459229,56,9380
Total,1.1332764625549316,56,9380
Relevance Model,0.07419204711914062,905,1518
Reciprocate,0.13011646270751953,905,1518
DPO,0.5008265972137451,905,1518
RLHF,1.2021477222442627,905,1518
Total,1.2027533054351807,905,1518
Relevance Model,0.06087207794189453,230,6359
Reciprocate,0.13051676750183105,230,6359
DPO,0.3610870838165283,230,6359
RLHF,0.8300528526306152,230,6359
Total,0.830784797668457,230,6359
Relevance Model,0.07198071479797363,882,1091
Reciprocate,0.13429760932922363,882,1091
DPO,0.44302845001220703,882,1091
RLHF,1.0520901679992676,882,1091
Total,1.0525898933410645,882,1091
Relevance Model,0.07501554489135742,670,5949
Reciprocate,0.13277983665466309,670,5949
DPO,0.7166919708251953,670,5949
RLHF,1.743844985961914,670,5949
Total,1.7445781230926514,670,5949
Relevance Model,0.07399344444274902,910,3184
Reciprocate,0.1288013458251953,910,3184
DPO,0.6683228015899658,910,3184
RLHF,1.6082415580749512,910,3184
Total,1.608863115310669,910,3184
Relevance Model,0.07520937919616699,896,2473
Reciprocate,0.12929844856262207,896,2473
DPO,0.5728371143341064,896,2473
RLHF,1.403355360031128,896,2473
Total,1.403869867324829,896,2473
Relevance Model,0.056577205657958984,255,2477
Reciprocate,0.1321253776550293,255,2477
DPO,0.1536405086517334,255,2477
RLHF,0.2748391628265381,255,2477
Total,0.2752976417541504,255,2477
Relevance Model,0.0647282600402832,676,2204
Reciprocate,0.12944936752319336,676,2204
DPO,0.36704111099243164,676,2204
RLHF,0.8446764945983887,676,2204
Total,0.84529709815979,676,2204
Relevance Model,0.05764365196228027,158,3683
Reciprocate,0.13123750686645508,158,3683
DPO,0.17570829391479492,158,3683
RLHF,0.3110332489013672,158,3683
Total,0.3114628791809082,158,3683
Relevance Model,0.07991528511047363,482,9662
Reciprocate,0.13096904754638672,482,9662
DPO,1.2657454013824463,482,9662
RLHF,2.3827388286590576,482,9662
Total,2.383418321609497,482,9662
Relevance Model,0.08232784271240234,543,7777
Reciprocate,0.13677120208740234,543,7777
DPO,0.750417947769165,543,7777
RLHF,1.9130940437316895,543,7777
Total,1.9138755798339844,543,7777
Relevance Model,0.06666851043701172,465,7085
Reciprocate,0.13051080703735352,465,7085
DPO,0.5962080955505371,465,7085
RLHF,1.500112771987915,465,7085
Total,1.5006041526794434,465,7085
Relevance Model,0.07443881034851074,990,3508
Reciprocate,0.13171935081481934,990,3508
DPO,0.7694213390350342,990,3508
RLHF,1.9256811141967773,990,3508
Total,1.9264740943908691,990,3508
Relevance Model,0.06830596923828125,851,1023
Reciprocate,0.13158845901489258,851,1023
DPO,0.41327857971191406,851,1023
RLHF,0.9728274345397949,851,1023
Total,0.9733805656433105,851,1023
Relevance Model,0.05769991874694824,541,1058
Reciprocate,0.12907147407531738,541,1058
DPO,0.23028564453125,541,1058
RLHF,0.46464014053344727,541,1058
Total,0.4650874137878418,541,1058
Relevance Model,0.05368208885192871,259,2968
Reciprocate,0.12835073471069336,259,2968
DPO,0.18389487266540527,259,2968
RLHF,0.34704160690307617,259,2968
Total,0.34748101234436035,259,2968
Relevance Model,0.061571359634399414,198,3799
Reciprocate,0.1327047348022461,198,3799
DPO,0.19587349891662598,198,3799
RLHF,0.38503503799438477,198,3799
Total,0.38555455207824707,198,3799
Relevance Model,0.07260656356811523,851,3384
Reciprocate,0.12862658500671387,851,3384
DPO,0.6138856410980225,851,3384
RLHF,1.5168111324310303,851,3384
Total,1.5172443389892578,851,3384
Relevance Model,0.07717299461364746,987,3348
Reciprocate,0.13035273551940918,987,3348
DPO,0.7168934345245361,987,3348
RLHF,1.8528563976287842,987,3348
Total,1.853294849395752,987,3348
Relevance Model,0.05825376510620117,229,3190
Reciprocate,0.13609600067138672,229,3190
DPO,0.1799008846282959,229,3190
RLHF,0.3392000198364258,229,3190
Total,0.3396949768066406,229,3190
Relevance Model,0.07658982276916504,820,4969
Reciprocate,0.12869524955749512,820,4969
DPO,0.7472071647644043,820,4969
RLHF,1.8543100357055664,820,4969
Total,1.855024814605713,820,4969
Relevance Model,0.06678199768066406,658,3407
Reciprocate,0.13329815864562988,658,3407
DPO,0.4454314708709717,658,3407
RLHF,1.0638370513916016,658,3407
Total,1.064692735671997,658,3407
Relevance Model,0.09652543067932129,974,8032
Reciprocate,0.13157868385314941,974,8032
DPO,1.8048210144042969,974,8032
Total,1.8070993423461914,974,8032
Relevance Model,0.06171083450317383,57,8603
Reciprocate,0.12991547584533691,57,8603
DPO,0.39435458183288574,57,8603
RLHF,0.9235386848449707,57,8603
Total,0.9240837097167969,57,8603
Relevance Model,0.09548068046569824,960,7969
Reciprocate,0.13150358200073242,960,7969
DPO,1.7982659339904785,960,7969
Total,1.7999582290649414,960,7969
Relevance Model,0.056099653244018555,155,2803
DPO,0.1268291473388672,155,2803
Reciprocate,0.1305680274963379,155,2803
RLHF,0.2115464210510254,155,2803
Total,0.21196866035461426,155,2803
Relevance Model,0.05183053016662598,365,3631
Reciprocate,0.12857413291931152,365,3631
DPO,0.27730631828308105,365,3631
RLHF,0.5805368423461914,365,3631
Total,0.5811202526092529,365,3631
Relevance Model,0.07092976570129395,665,5719
Reciprocate,0.12791109085083008,665,5719
DPO,0.6696224212646484,665,5719
RLHF,1.6686100959777832,665,5719
Total,1.669389247894287,665,5719
Relevance Model,0.07876396179199219,603,7695
Reciprocate,0.13483047485351562,603,7695
DPO,0.7978501319885254,603,7695
RLHF,2.0486042499542236,603,7695
Total,2.049135684967041,603,7695
Relevance Model,0.06022787094116211,576,3557
Reciprocate,0.13263416290283203,576,3557
DPO,0.4091360569000244,576,3557
RLHF,0.9358949661254883,576,3557
Total,0.9363827705383301,576,3557
Relevance Model,0.06670308113098145,318,6488
Reciprocate,0.13252615928649902,318,6488
DPO,0.43823671340942383,318,6488
RLHF,1.0176005363464355,318,6488
Total,1.0183165073394775,318,6488
Relevance Model,0.05442237854003906,303,3380
Reciprocate,0.1314866542816162,303,3380
DPO,0.22782111167907715,303,3380
RLHF,0.4691429138183594,303,3380
Total,0.469698429107666,303,3380
Relevance Model,0.054793596267700195,212,3616
Reciprocate,0.13295388221740723,212,3616
DPO,0.19210267066955566,212,3616
RLHF,0.38045525550842285,212,3616
Total,0.3807992935180664,212,3616
Relevance Model,0.05742645263671875,196,2294
DPO,0.12512493133544922,196,2294
Reciprocate,0.12978553771972656,196,2294
RLHF,0.20058393478393555,196,2294
Total,0.20113539695739746,196,2294
Relevance Model,0.04831218719482422,195,2008
DPO,0.1119537353515625,195,2008
Reciprocate,0.12573862075805664,195,2008
RLHF,0.17618680000305176,195,2008
Total,0.17653155326843262,195,2008
Relevance Model,0.07405400276184082,488,7404
Reciprocate,0.12905645370483398,488,7404
DPO,0.668877124786377,488,7404
RLHF,1.6957616806030273,488,7404
Total,1.6965088844299316,488,7404
Relevance Model,0.05352020263671875,204,3330
Reciprocate,0.13125967979431152,204,3330
DPO,0.1767282485961914,204,3330
RLHF,0.31797313690185547,204,3330
Total,0.3183751106262207,204,3330
Relevance Model,0.06189870834350586,545,4537
Reciprocate,0.13338327407836914,545,4537
DPO,0.4628608226776123,545,4537
RLHF,1.0752544403076172,545,4537
Total,1.075793743133545,545,4537
Relevance Model,0.06948113441467285,416,6557
Reciprocate,0.13180184364318848,416,6557
DPO,0.5242540836334229,416,6557
RLHF,1.277177333831787,416,6557
Total,1.2778794765472412,416,6557
Relevance Model,0.08418989181518555,451,9327
Reciprocate,0.1375887393951416,451,9327
DPO,0.8131234645843506,451,9327
RLHF,2.0818841457366943,451,9327
Total,2.0826025009155273,451,9327
Relevance Model,0.054290056228637695,311,1507
Reciprocate,0.13037586212158203,311,1507
DPO,0.13808894157409668,311,1507
RLHF,0.22236347198486328,311,1507
Total,0.22308039665222168,311,1507
Relevance Model,0.06900620460510254,872,3201
Reciprocate,0.12933754920959473,872,3201
DPO,0.6212575435638428,872,3201
RLHF,1.5311775207519531,872,3201
Total,1.5318517684936523,872,3201
Relevance Model,0.07173943519592285,836,4975
Reciprocate,0.13007092475891113,836,4975
DPO,0.7288477420806885,836,4975
RLHF,1.9231829643249512,836,4975
Total,1.9238927364349365,836,4975
Relevance Model,0.08737540245056152,923,6415
Reciprocate,0.13612055778503418,923,6415
DPO,1.4708459377288818,923,6415
RLHF,2.7615506649017334,923,6415
Total,2.762366533279419,923,6415
Relevance Model,0.0694570541381836,734,4125
Reciprocate,0.13292908668518066,734,4125
DPO,0.5746047496795654,734,4125
RLHF,1.4213378429412842,734,4125
Total,1.4221115112304688,734,4125
Relevance Model,0.07664060592651367,629,7371
Reciprocate,0.13183307647705078,629,7371
